id,year,month,day,country,state,city,latitude,longitude,summary,target,weapon,fatalities,injuries
198512020030,1985,12,2,United States,Oregon,Portland,45.511795,-122.675629,"12/2/1985: In a series of four related incidents, an unidentified man sent a letter bomb addressed to the Lovejoy SurgiCenter in Portland, Oregon, United States.  The device was discovered at Portland's main post office.  The letter bomb was subsequently defused.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198512020031,1985,12,2,United States,Oregon,Portland,45.523062,-122.67648200000001,"12/2/1985: In a series of four related incidents, an unidentified man sent a letter bomb addressed to the Planned Parenthood clinic in Beaverton, Oregon, United States.  The device was discovered at Portland's main post office.  The letter bomb was subsequently defused.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198512020032,1985,12,2,United States,Oregon,Forest Grove,45.519015,-123.11116899999999,"12/2/1985: In a series of four related incidents, an unidentified man sent a letter bomb addressed to Dr. Peter Bours, a physician who performs abortions in Forest Grove, Oregon, United States.  The device was discovered at Portland's main post office.  The letter bomb was subsequently defused.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198512100005,1985,12,10,United States,New York,New York City,40.78306,-73.971249,"12/10/1985: Dennis John Malvasi, Carl Cenera, Frank Wright, Jr., and Donald C. Pyor pled guilty to the bombing of the Manhattan Women's Medical Center in New York, United States.  There were no casualties, but the bomb ignited a small fire and the building sustained minor damages.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198512110011,1985,12,11,United States,California,Sacramento,38.579065,-121.49101399999999,"12/11/1985:  A pipe bomb exploded outside Ren Tech Computer Rentals, a store located in a shopping center in a suburb of Sacramento, California in the United States.  The explosion killed the owner of the store, Hugh Campbell Scrutton, as the bomb, which was disguised as a package, detonated as Scrutton touched the package that was placed at the rear door of his store.  The perpetrator of this incident was later identified to be Ted Kaczynski, also known as the ""Unabomber."" Kaczynski was responsible for a bombing campaign of over a dozen bombs sent to a number of targets including mostly universities and airlines between 1987 and 1995. He was eventually arrested, charged, and sentenced to life in prison.",Business,Explosives/Bombs/Dynamite,1,0
198512300008,1985,12,30,United States,Ohio,Cincinnati,39.103175,-84.511981,"12/30/1985: In a series of related attacks, John Brockhoeft ignited a fire at the Margaret Sanger Center of Planned Parenthood in Cincinnati, Ohio, United States.  There were no casualties but the abortion clinic sustained over $75,000 in damages.",Abortion Related,Incendiary,0,0
198512300009,1985,12,30,United States,Ohio,Cincinnati,39.103175,-84.511981,"12/30/1985: In a series of related attacks, John Brockhoeft ignited a fire at the Women's Heath Care Center in Cincinnati, Ohio, United States.  There were no casualties but the abortion clinic sustained $75,000 in damages.",Abortion Related,Incendiary,0,0
198512310002,1985,12,31,United States,Ohio,Toledo,41.65381,-83.536259,"12/31/1985: Marjorie Reed set fire to the Toledo Medical Services in Toledo, Ohio, United States.  There were no casualties but the building sustained $20,000 in damages.",Abortion Related,Incendiary,0,0
198601060001,1986,1,6,United States,Puerto Rico,Guanica,17.97255,-66.908524,,Government (General),Explosives/Bombs/Dynamite,0,0
198601060002,1986,1,6,United States,Puerto Rico,Cidra,18.175791,-66.161278,,Government (General),Explosives/Bombs/Dynamite,0,0
198601060003,1986,1,6,United States,Puerto Rico,Toa Baja,18.44247,-66.253529,,Military,Explosives/Bombs/Dynamite,0,0
198601060004,1986,1,6,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Government (General),Explosives/Bombs/Dynamite,0,0
198601060010,1986,1,6,United States,Massachusetts,Boston,42.358635,-71.056699,,Business,Explosives/Bombs/Dynamite,0,0
198603030007,1986,3,3,United States,California,Culver City,33.988669,-118.389545,"3/3/1986: Dean Harvey Hicks, the sole member of Up the IRS, Inc, was suspected of placing four pipe bombs outside an unoccupied Internal Revenue Service office in Culver City, California, United States.  The bombs were discovered and subsequently defused.",Government (General),Explosives/Bombs/Dynamite,0,0
198603060005,1986,3,6,United States,Idaho,Hayden Lake,47.765793,-116.757971,"03/06/1986:  A packaged bomb was sent to Gary Solomon, a local Jewish businessman and owner of Solomon Trucking company in Hayden Lake, Idaho, United States.  No casualties resulted in the incident, and tit is unknown if any property damage resulted from the explosion.  This bomb was sent by David Dorr, leader of the Order II, a group that stemmed from the original Order, which had previously collapsed.  The Order II (Bruder Schweigen Strike Force II) was also anti-government which the group believed to be unrighteous, as well as anti-Semitic.",Business,Explosives/Bombs/Dynamite,0,0
198603130007,1986,3,13,United States,Louisiana,Baton Rouge,30.443334999999998,-91.186994,"3/13/1986: Brent Paul Braud, Derrick James Jarreau, and Charles Albert Cheshire Jr. failed in their attempts to ignite a fire at the Acadian Women's Center in Baton Rouge, Louisiana, United States.",Abortion Related,Incendiary,0,0
198603170012,1986,3,17,United States,Puerto Rico,Ponce,18.011091,-66.614182,"3/17/1986: Suspected Puerto Rican nationalists placed a bomb at an Esso Service Station in Ponce, Puerto Rico.  The explosive device was discovered and subsequently disarmed.",Business,Explosives/Bombs/Dynamite,0,0
198603180012,1986,3,18,United States,California,Westminster,33.75178,-117.993468,"3/18/1986:  Trahn Khan Van, a former South Vietnam government official, was shot and wounded outside of his real estate office in Westminster, California, United States.  He was shot by Be Tu Van Tran, who was angered by Van's support for the communist government of Vietnam.",Private Citizens & Property,Firearms,0,1
198604140006,1986,4,14,United States,Puerto Rico,Rio Piedras,18.402807,-66.050137,"4/14/1986: Members of the Organization of Volunteers for the Puerto Rican Revolution bombed the student center at the University of Puerto Rico in Rio Piedras, Puerto Rico.  There were no casualties but a bathroom was damaged.",Educational Institution,Explosives/Bombs/Dynamite,0,0
198604280005,1986,4,28,United States,New York,New York City,40.712784,-74.005941,,Airports & Aircraft,Incendiary,0,0
198604290001,1986,4,29,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Police,Firearms,1,0
198605130017,1986,5,13,United States,Illinois,Rockford,42.271817,-89.094544,"5/13/1986: Unknown perpetrators attempted to set a fire at the Northern Illinois Women's Center in Rockford, Illinois, United States.  There were no casualties and it is unknown if the abortion clinic sustained any damages.",Abortion Related,Incendiary,0,0
198605140015,1986,5,14,United States,Arizona,Palo Verde,33.34835,-112.677484,"05/14/1986:  In Palo Verde, Arizona in the United States, unknown perpetrators sabotaged three 500,000-volt power lines (including the North Gila Line) to the Palo Verde Nuclear Generating Station, which is operated by the Arizona Nuclear Power Project, by climbing the towers and throwing metal-weighted ropes onto the wires.  The high-voltage power lines were short-circuited, and though no electricity was lost, damages were estimated at $29,000 for repairs to the power lines and set back construction on completion of the plant.",Utilities,Sabotage Equipment,0,0
198605200017,1986,5,20,United States,Ohio,Toledo,41.65381,-83.536259,"5/20/1986: Marjorie Reed set fire to the building housing the Center for Choice in Toledo, Ohio, United States.  There were no casualties but the building sustained $200,000 in damages.",Abortion Related,Incendiary,0,0
198606090009,1986,6,9,United States,Kansas,Wichita,37.68698,-97.33557900000001,"6/9/1986: Unknown perpetrators detonated a bomb at the Women's Health Care Services Clinic in Wichita, Kansas, United States.  There were no casualties but the building sustained around $75,000 in damages.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198606140014,1986,6,14,United States,Missouri,Manchester,38.592859999999995,-90.51067900000001,"6/14/1986: Unknown perpetrators ignited a fire the Reproductive Health Services Clinic in Manchester, Missouri, United States.  There were no casualties but the abortion clinic sustained $100,000 in damages.",Abortion Related,Incendiary,0,0
198607030008,1986,7,3,United States,Illinois,Chicago,41.88415,-87.632409,"7/3/1986: Robert Ahlgren placed a pipe bomb outside of the Internal Revenue Service offices in Lombard, Illinois, United States.  The bomb detonated shattering windows and the glass doors of the facility.  There were no casualties.",Government (General),Explosives/Bombs/Dynamite,0,0
198608070008,1986,8,7,United States,Idaho,Hayden,47.744503,-116.79206200000002,"08/07/1986: A 12-inch pipe bomb exploded at Fred Bower's Classic Auto Restoration auto-repair shop in Hayden, Idaho, United States, causing about $2000 in damages.  No casualties resulted from the incident.  The perpetrators, David and Deborah Dorr, and suspected perpetrator Edward W. Hawley, were members of The Order II (also known as Bruder Schweigen Strike Force II) which was a group formed by David Dorr to continue to carry out the white supremacist mission of The Order, which collapsed after the group members were captured.  The Order II (like the first one) was also a splinter group of the Aryan Nation.",Business,Explosives/Bombs/Dynamite,0,0
198609020008,1986,9,2,United States,New York,New York City,40.712784,-74.005941,,Business,Chemical,0,32
198609160002,1986,9,16,United States,Idaho,Coeur D'Alene,47.677755,-116.77616599999999,,Religious Figures/Institutions,Explosives/Bombs/Dynamite,0,0
198609180009,1986,9,18,United States,Puerto Rico,Toa Baja,18.44247,-66.253529,"9/18/1986: Suspected members of El Movimiento Revolucionario Independinista threw two or three Molotov cocktails into the United States Army Recruiting Station in Toa Baja, Puerto Rico.  There were no casualties but the building sustained around $13,500 in damages.",Military,Incendiary,0,0
198609290001,1986,9,29,United States,Idaho,Coeur D'Alene,47.677755,-116.780419,,Government (General),Explosives/Bombs/Dynamite,0,0
198609290002,1986,9,29,United States,Idaho,Coeur D'Alene,47.677755,-116.780419,,Military,Explosives/Bombs/Dynamite,0,0
198609290003,1986,9,29,United States,Idaho,Coeur D'Alene,47.677755,-116.780419,,Business,Explosives/Bombs/Dynamite,0,0
198609290004,1986,9,29,United States,Idaho,Coeur D'Alene,47.677755,-116.780419,,Business,Explosives/Bombs/Dynamite,0,0
198610200002,1986,10,20,United States,New York,New York City,40.712784,-74.005941,,Business,Incendiary,0,0
198610240016,1986,10,24,United States,Michigan,Detroit,42.331685,-83.047924,"10/24/1986: A pipe bomb exploded in the foyer of Dimic's Restaurant and Bar, a Yugoslavian establishment in Detroit, Michigan, United States. There were no casualties from the incident, but it is unknown whether any property damage resulted.  Additionally, the perpetrator(s) are unknown, and no individual or group claimed responsibility for the bombing, which authorities believe targeted Yugoslavian delegates present in the restaurant on this day.",Government (Diplomatic),Explosives/Bombs/Dynamite,0,0
198610280017,1986,10,28,United States,Puerto Rico,Fajardo,18.325816,-65.65239,"10/28/1986: In a series of seven related attacks carried out jointly by the Macheteros, Organization of Volunteers for the Puerto Rican Revolution, and the Armed Forces of Popular Resistance (FARP), a pipe bomb was detonated outside of the Navy Recruiting Station in Fajardo, Puerto Rico.  Rafael Ocasio Figueroa was injured and one military truck was destroyed.",Military,Explosives/Bombs/Dynamite,0,1
198610280018,1986,10,28,United States,Puerto Rico,San Juan,18.46617,-66.106654,"10/28/1986: In a series of seven related attacks carried out jointly by the Macheteros, Organization of Volunteers for the Puerto Rican Revolution, and the Armed Forces of Popular Resistance (FARP), a pipe bomb was detonated at Fort Buchanon in San Juan, Puerto Rico.  Two other bombs at Fort Buchanon were also discovered unexploded.  There were no casualties, but one military truck was destroyed.",Military,Explosives/Bombs/Dynamite,0,0
198610280019,1986,10,28,United States,Puerto Rico,Santurce,18.448144,-66.064197,"10/28/1986: In a series of seven related attacks carried out jointly by the Macheteros, Organization of Volunteers for the Puerto Rican Revolution, and the Armed Forces of Popular Resistance (FARP), a homemade bomb was discovered at the United States Army Reserve Recruiting Station in Santurce, Puerto Rico.  The device failed to explode due to a faulty blasting cap.",Military,Explosives/Bombs/Dynamite,0,0
198610280020,1986,10,28,United States,Puerto Rico,Aguadilla,18.429675,-67.155179,"10/28/1986: In a series of seven related attacks carried out jointly by the Macheteros, Organization of Volunteers for the Puerto Rican Revolution, and the Armed Forces of Popular Resistance (FARP), a homemade bomb was discovered at the Army Reserve Center in Aguadilla, Puerto Rico.  The device failed to explode due to a faulty blasting cap.",Military,Explosives/Bombs/Dynamite,0,0
198610280021,1986,10,28,United States,Puerto Rico,Mayaguez,18.201318,-67.145125,"10/28/1986: In a series of seven related attacks carried out jointly by the Macheteros, Organization of Volunteers for the Puerto Rican Revolution, and the Armed Forces of Popular Resistance (FARP), a homemade bomb was discovered at the National Armory in Mayaguez, Puerto Rico.  The device failed to explode due to a faulty blasting cap.",Military,Explosives/Bombs/Dynamite,0,0
198610280022,1986,10,28,United States,Puerto Rico,Bayamon,18.369196,-66.16596700000001,"10/28/1986: In a series of seven related attacks carried out jointly by the Macheteros, Organization of Volunteers for the Puerto Rican Revolution, and the Armed Forces of Popular Resistance (FARP), a homemade bomb was discovered at the Army-Navy Recruiting Office in Bayamon, Puerto Rico.  The device failed to explode due to a faulty blasting cap.",Military,Explosives/Bombs/Dynamite,0,0
198610280023,1986,10,28,United States,Puerto Rico,Cayey,18.11447,-66.169599,"10/28/1986: In a series of seven related attacks carried out jointly by the Macheteros, Organization of Volunteers for the Puerto Rican Revolution, and the Armed Forces of Popular Resistance (FARP), a homemade bomb was discovered at the Army Reserve Recruiting Station in Cayey, Puerto Rico.  The device was discovered and subsequently deactivated.",Military,Explosives/Bombs/Dynamite,0,0
198610290013,1986,10,29,United States,New York,New York City,40.78306,-73.971249,"10/29/1986: Dennis John Malvasi, Carl Cenera, Frank Wright, Jr., and Donald C. Pyor pled guilty to the bombing of the Eastern Women's Center in Manhattan, New York, United States.  Two pedestrians on the street received minor injuries and the abortion clinic sustained $10,000 in damages.",Abortion Related,Explosives/Bombs/Dynamite,0,2
198610310007,1986,10,31,United States,Illinois,Rockford,42.271817,-89.094544,"10/31/1986: Unknown perpetrators to set a fire at the Northern Illinois Women's Center in Rockford, Illinois, United States.  There were no casualties but the abortion clinic was damaged.",Abortion Related,Incendiary,0,0
198611050005,1986,11,5,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Military,Explosives/Bombs/Dynamite,0,0
198611110014,1986,11,11,United States,New York,New York City,40.728224,-73.794852,"11/11/1986: Unknown perpetrators placed a bomb within the Queens Women's Medical Office in New York, United States.  The explosive device was discovered under a cushion of a couch six hours before it was scheduled to detonate.  The dynamite bomb was subsequently defused.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198611150013,1986,11,15,United States,New York,Unknown,43.006844,-75.04700600000001,,Unknown,Incendiary,0,0
198611250003,1986,11,25,United States,Illinois,Rockford,42.271817,-89.094544,"11/25/1986: David Holman set a fire at the Northern Illinois Women's Center in Rockford, Illinois, United States.  There were no casualties but the abortion clinic sustained minor damage.",Abortion Related,Incendiary,0,0
198611260001,1986,11,26,United States,New York,New York City,40.712784,-74.005941,,Business,Incendiary,0,0
198612010004,1986,12,1,United States,Michigan,Kalamazoo,42.291957000000004,-85.587437,"12/1/1986: Unknown perpetrators set a fire at the Reproductive Health Care Center of Planned Parenthood in Kalamazoo, Michigan, United States.  There were no casualties but the building was destroyed resulting in $750,000 in damages.",Abortion Related,Incendiary,0,0
198612040003,1986,12,4,United States,Michigan,Lathrup Village,42.49174,-83.22207399999999,"12/4/1986: Unknown perpetrators placed a bomb in front of the Woman's Care Clinic of Southfield in Lathrup Village, Michigan, United States.  The bomb was discovered by an employee of the clinic and subsequently defused by state police.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198612100008,1986,12,10,United States,Illinois,Rockford,42.271817,-89.094544,"12/10/1986: David Holman set a fire at the Northern Illinois Women's Center in Rockford, Illinois, United States.  There were no casualties but the abortion clinic sustained minor damage.",Abortion Related,Incendiary,0,0
198612140006,1986,12,14,United States,New York,New York City,40.78306,-73.971249,"12/14/1986: Dennis John Malvasi tricked a real stated agent to let him into a building housing the Margaret Sanger Center of Planned Parenthood in Manhattan, New York, United States.  Malvasi proceeded to take out a gun and handcuffed the real estate agent to a pipe.  Next, Malvasi forced his way into the unoccupied abortion center and placed a dynamite bomb within the facility before leaving the building.  The bomb malfunctioned as the blasting cap went off, but failed to detonated the dynamite charges.  Nevertheless, the sprinkler systems at the Planned Parenthood offices were set off causing minor water damage.  Carl Cenera, Frank Wright, Jr., and Donald C. Pyor pled guilty to participating in the incident as well.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198612280008,1986,12,28,United States,Puerto Rico,Yauco,18.03496,-66.84984399999999,"12/28/1986: In a series of related incidents, unknown perpetrators detonated a bomb inside a military vehicle at the Puerto Rican National Guard Armory in Yauco Puerto Rico.  There were no casualties and the explosion caused minor damage.",Military,Explosives/Bombs/Dynamite,0,0
198612280009,1986,12,28,United States,Puerto Rico,Guayama,17.984054999999998,-66.11365699999999,"12/28/1986: In a series of related incidents, unknown perpetrators placed an explosive device near the United States Post Office in Guayama, Puerto Rico.  The bomb was discovered and subsequently disarmed.",Government (General),Explosives/Bombs/Dynamite,0,0
198701060007,1987,1,6,United States,Illinois,Rockford,42.271817,-89.094544,"1/6/1987: David Holman set a fire at the Northern Illinois Women's Center in Rockford, Illinois, United States.  There were no casualties but the abortion clinic sustained $300 in damages.",Abortion Related,Incendiary,0,0
198701270007,1987,1,27,United States,Minnesota,Minneapolis,44.979034999999996,-93.26492900000001,"1/27/1987: Mark J. Bundlie set fire to the door at the Midwest Health Center for Women in Minneapolis, Minnesota, United States.  There were no casualties but the abortion clinic sustained $1,500 in damages.",Abortion Related,Incendiary,0,0
198702200015,1987,2,20,United States,Utah,Salt Lake City,40.759505,-111.88822900000001,,Business,Explosives/Bombs/Dynamite,0,1
198702230003,1987,2,23,United States,Ohio,Cincinnati,39.103175,-84.511981,"2/23/1987: John Alan Brockhoeft placed a pipe bomb outside of the Margaret Sanger Center of Planned Parenthood clinic in Cincinnati, Ohio, United States.  The bomb was discovered and subsequently removed.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198703020005,1987,3,2,United States,California,Laguna Niguel,33.522526,-117.707553,"3/2/1987: Dean Harvey Hicks, the sole member of Up the IRS, Inc, fired homemade mortars at the Chet Holifield Federal Building which housed several Internal Revenue Service offices in Laguna Niguel, California, United States.  Due to a design flaw, no shells exploded and the building did not sustain any damages.",Government (General),Explosives/Bombs/Dynamite,0,0
198703080007,1987,3,8,United States,Ohio,Toledo,41.65381,-83.536259,"3/8/1987: Marjorie Reed set fire to the Toledo Medical Services in Toledo, Ohio, United States.  There were no casualties but the building sustained $1,000 in damages.",Abortion Related,Incendiary,0,0
198704160014,1987,4,16,United States,California,Davis,38.538232,-121.76171200000002,"04/16/1987: A fire set to the animal diagnostic center at the Veterinary Medicine Research Building at the University of California-Davis, in the United States, partially destroyed the building, causing an estimated $3,500,000 in damages. Additionally, vandals slashed tires and painted slogans such as ""Animal Liberation Front"" and ""Stop the Torture,"" on about seventeen parked cars including university vehicles, in lots on the campus, about a half-mile from the fire. There were no casualties in the incident.  Hand-printed notes, signed ""ALF,"" for Animal Liberation Front, claimed the vandalism of vehicles was ""to retaliate in the name of thousands of animals tortured each year in campus labs."" The notes were slipped under the front door of a building in Sacramento housing offices of both The Associated Press and United Press International.  Additionally, in an anonymous telephone call made to a Sacramento television station after the fire, the caller stated that ALF was responsible for the arson as well.",Educational Institution,Incendiary,0,0
198704190014,1987,4,19,United States,Montana,Missoula,46.87278,-113.99623400000002,"04/19/1987: A bomb explosion destroyed a 1984 unmarked, unoccupied police car, which was parked outside Missoula City Hall in Missoula, Montana, United States.  The blast also shattered windows in City Hall and other nearby buildings, but no injuries resulted from the incident.  About five minutes after the explosion, a male caller, claiming to be a member of the Aryan Nation white supremacist group, phoned an emergency number and claimed responsibility for the incident, stating that the group was tired of harassment from law enforcement agencies.",Police,Explosives/Bombs/Dynamite,0,0
198705010018,1987,5,1,United States,Florida,Hialeah,25.857518,-80.278182,"5/1/1987: Unknown perpetrators bombed Almacen El Espanol in Hialeah, Florida, United States.  There were no casualties but the bomb caused slight structural damage to the building.  Almacen El Espanol was a business establishment that sent pharmaceutical supplies to Cuba.",Business,Explosives/Bombs/Dynamite,0,0
198705020004,1987,5,2,United States,Florida,Miami,25.764367,-80.20152900000001,"5/2/1987: Unknown perpetrators bombed Cubanacan in Miami, Florida, United States.  There were no casualties but the front door of the building was damaged.  Cubanacan was a business establishment that sent pharmaceutical supplies to Cuba.",Business,Explosives/Bombs/Dynamite,0,0
198705250007,1987,5,25,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Business,Explosives/Bombs/Dynamite,0,0
198705250008,1987,5,25,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Business,Explosives/Bombs/Dynamite,0,0
198705250009,1987,5,25,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Business,Explosives/Bombs/Dynamite,0,0
198705250010,1987,5,25,United States,Puerto Rico,Aibonito,18.139960000000002,-66.266,,Government (General),Explosives/Bombs/Dynamite,0,0
198705250011,1987,5,25,United States,Puerto Rico,Ponce,18.011091,-66.614182,,Government (Diplomatic),Explosives/Bombs/Dynamite,0,0
198705250012,1987,5,25,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Police,Explosives/Bombs/Dynamite,0,0
198705250017,1987,5,25,United States,Florida,Miami,25.764367,-80.20152900000001,,Business,Explosives/Bombs/Dynamite,0,0
198705250019,1987,5,25,United States,Puerto Rico,Caguas,18.238723999999998,-66.035227,"5/25/1987: In a series of related attacks, the Guerrilla Forces for Liberation bombed the New York Department Store in Caguas, Puerto Rico.  Another bomb at the site failed to explode.  There were no casualties but the store was damaged.",Business,Explosives/Bombs/Dynamite,0,0
198706080015,1987,6,8,United States,Ohio,Toledo,41.65381,-83.536259,"6/8/1987: Marjorie Reed set fire to the Toledo Medical Services in Toledo, Ohio, United States.  There were no casualties but the building sustained $200 in damages.",Abortion Related,Incendiary,0,0
198707270004,1987,7,27,United States,California,San Diego,32.715695000000004,-117.16171899999999,"7/27/1987: Eric Everett Svelmoe placed a bomb at the Family Planning Associates Medical Group clinic in San Diego, California, United States.  The bomb at the abortion clinic was discovered by authorities and subsequently removed.",Abortion Related,Explosives/Bombs/Dynamite,0,0
198707300016,1987,7,30,United States,Florida,Miami,25.764367,-80.20152900000001,"7/30/1987: Unknown perpetrators bombed the Machi Community Service building in Miami, Florida, United States.  There were no casualties but the facility sustained slight structural damage.  Machi Community Service sent supplies and airline tickets to Cuba.",Private Citizens & Property,Explosives/Bombs/Dynamite,0,0
198708070010,1987,8,7,United States,California,Garden Grove,33.776070000000004,-117.936159,"8/7/1987: The Vietnamese Organization to Exterminate Communists and Restore the Nation claimed responsibility for setting fire to the offices of Mai, a Vietnamese magazine, in Garden Grove, California, United States. Tap Van Pham, the editor of the magazine who was sleeping at the office at the time, died of smoke inhalation. Mai magazine was targeted because it ran advertisements for travel agencies that were associated with Vietnam's communist government.",Journalists & Media,Incendiary,1,0
198708270008,1987,8,27,United States,Florida,Hialeah,25.857518,-80.278182,"8/27/1987: Unknown perpetrators bombed the offices of the Va-Cuba in Hialeah, Florida, United States.  There were no casualties but the facility sustained slight structural damage.  Va-Cuba sent  pharmaceutical supplies to Cuba.",Business,Explosives/Bombs/Dynamite,0,0
198709010010,1987,9,1,United States,California,Santa Clara,37.355509000000005,-121.95426200000001,"09/01/1987: Members of the Animal Rights Militia (ARM), a faction of the Animal Liberation Front (ALF), claimed responsibility for setting arson to the San Jose Valley Veal and Beef  Company plant in Santa Clara, California in the United States.  There were no casualties in the incident, but the arson caused about $10,000 in damages. An unidentified woman, claiming to be from ARM, called a news organization in San Francisco, California, about two hours after the fire and read a statement stating that ""the fire was in retaliation for the hundreds of thousands of veal calves stripped from their mothers at birth and forced to live in cramped wooden boxes for the full two months of their lives.""",Business,Incendiary,0,0
198709140004,1987,9,14,United States,Minnesota,St. Paul,44.943829,-93.093326,"9/14/1987:  Unknown perpetrators placed a firebomb outside of the Planned Parenthood of Minnesota in the Highland Park area of St. Paul, Minnesota, United States.  The incendiary device was discovered and subsequently removed.",Abortion Related,Incendiary,0,0
198709180016,1987,9,18,United States,Minnesota,Robbinsdale,45.031807,-93.336547,"9/18/1987: Unknown perpetrators set a fire at the Robbinsdale Clinic in Minnesota, United States.  There were no casualties but the clinic sustained $50,000 in damages.",Abortion Related,Incendiary,0,0
198709220005,1987,9,22,United States,Minnesota,St. Paul,44.943829,-93.093326,"9/22/1987:  Unknown perpetrators failed in their attempts to ignite two firebombs on the roof of the Planned Parenthood of Minnesota in the Highland Park area of St. Paul, Minnesota, United States.  After the failed firebombing, the perpetrators notified authorities of the incendiary devices which were subsequently removed.",Abortion Related,Incendiary,0,0
198710050011,1987,10,5,United States,Minnesota,St. Paul,44.943829,-93.093326,"10/5/1987:  Unknown perpetrators ignited a fire at the building next to the Planned Parenthood of Minnesota in the Highland Park area of St. Paul, Minnesota, United States.  The fire burnt itself out before it could spread into the abortion clinic.",Abortion Related,Incendiary,0,0
198710050012,1987,10,5,United States,Arizona,Flagstaff,35.1982,-111.65130400000001,"10/05/1987:  Members of a group calling itself the ""Evan Mecham Eco-Terrorist International Conspiracy"" (EMETIC), claimed responsibility for using an acetylene torch to cut through support bolts in twelve pylons connected to cables which held the main ski chairlift at the Fairfield Snow Bowl Ski Resort in Flagstaff, Arizona in the United States.  The propane torches were used to cut the polls along the newest chairlift at Agassiz Peak, and additionally, the perpetrators smashed windows at the terminal stations at the top of the lift as well as at a building used by ski patrol in the winter.  There were no casualties, but the property damage was estimated at $100,000. In a letter to local media outlets after the incident, the group stated more sabotage would follow.  Marc Leslie Davis and Margaret Katherine Millet, were arrested and in 1991, pled guilty and sentenced for their involvement in this incident.",Business,Sabotage Equipment,0,0
198711070018,1987,11,7,United States,Arizona,Flagstaff,35.1982,-111.65130400000001,"11/07/1987: Members of the Evan Mecham Eco-Terrorist International Conspiracy (EMETIC), claimed responsibility for damaging the pylons and cables which supported the main ski chairlift at the Fairfield Snow Bowl Ski Resort in Flagstaff, Arizona in the United States,   There were no casualties, but the property damage was estimated at $26,000 and an additional $30,000 to heighten security at the resort. In a letter to the ski resort, the group stated that ""if trees were not allowed to grow back"" and ""ski operations not discontinued,"" then more damage would occur. Marc Leslie Davis, Margaret Katherine Millet, Ilse Washington Asplund, and Marc Andre Baker were arrested and in 1991, pled guilty and sentenced for their involvement in this incident.",Business,Sabotage Equipment,0,0
198711250012,1987,11,25,United States,California,Santa Clara,37.355509000000005,-121.95426200000001,"11/25/1987: The Animal Rights Militia (ARM), a faction of the Animal Liberation Front (ALF), claimed responsibility for an arson at the Ferrera Meat Company Inc. plant in Santa Clara, California, in the United States.  After the incident, a woman phoned the Associated Press in San Francisco and stated that ARM was retaliating against the ""hundreds of thousands of cattle slaughtered each year in America."" There were no casualties in the incident, but the fire destroyed the wood-and-aluminum barn that contained grain and hay.",Business,Incendiary,0,0
198711280007,1987,11,28,United States,California,Livermore,37.675245000000004,-121.757829,,Government (General),Explosives/Bombs/Dynamite,0,0
198711280008,1987,11,28,United States,California,Santa Clara,37.355509000000005,-121.95426200000001,"11/28/1987: In an anonymous phone call after the incident, the Animal Liberation Front (ALF) claimed responsibility for an arson at the V. Melani Poultry Company Inc. warehouse in Santa Clara, California in the United States, causing $200,000 in damage and smoke damage to about 3,000 boxed chickens, which were deemed unfit for sale.  Additionally, the group spray painted the words ""Animal Liberation Front"" and ""killers"" on the walls of the firm and vandalized several company vehicles.  There were no casualties in the incident.",Business,Incendiary,0,0
198801020005,1988,1,2,United States,Florida,Miami,25.764367,-80.20152900000001,"1/2/1988: Unknown perpetrators threw a pipe bomb through the window of the Miami-Cuba offices in Miami, Florida, United States.  There were no casualties but the building sustained $1,000 in damages.  Miami-Cuba was a business establishment that sent medicine and other supplies to Cuba.",Business,Explosives/Bombs/Dynamite,0,0
198801120008,1988,1,12,United States,Puerto Rico,Rio Piedras,18.399712,-66.049987,"1/12/1988: Members of the Pedro Albizu Campos Revolutionary Forces placed incendiary devices at a Citibank branch and a Mexican Travel Agency housed in the same building in Rio Piedras, Puerto Rico.  The device at the travel agency ignited but caused no damages and the bank sustained around $1,800 in damages.  There were no casualties.",Business,Incendiary,0,0
198801160009,1988,1,16,United States,Utah,Marion,40.674759,-111.280869,"1/16/1988: Addam Swapp bombed the Kamas Stake Center, a meeting house for Latter Day Saints congregations, in Marion, Utah, United States.  There were no casualties but the building was destroyed at a cost of $1.5 million.  Swapp was commemorating the nine-year anniversary of the death of John Singer, his father-in-law and a fellow excommunicated member of the LDS Church, who was killed by the police as they attempted to arrest him.",Religious Figures/Institutions,Explosives/Bombs/Dynamite,0,0
